"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x970056090728607744",2018-03-03 21:59:29,"x2189268012","_FLEX4U","Flu prevention/treatment (flu shot/Tamiflu) strategy is drastically failing us and our children. Flu now blamed for 84 child deaths, CDC says @CNNI https://t.co/o9xDcA20DA","Twitter Web Client",,,,FALSE,FALSE,0,0,,,"cnn.it/2sCnz9w","https://t.co/o9xDcA20DA","http://cnn.it/2sCnz9w",,,,,,,,,"x2097571","cnni","en",,,,,,,,,,,,,
"x970056031425396736",2018-03-03 21:59:15,"x2378162930","LaurenRulesAll","@SkepticNikki I was in the er. The nurse told me that doctors and medication is all fake and if I just take in Jesus, I'd be fine. She was wearing a mask to prevent the flu, ironically. I recorded her making me pray and saying therapists are witches.","Twitter for Android",,"x2235067650","SkepticNikki",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x2235067650","SkepticNikki","en",,,,,,,,,,,,,
"x970056019815608322",2018-03-03 21:59:12,"x31222517","jordansgranny","RT @blakeshelton: Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone…","Twitter for iPad",,,,FALSE,TRUE,0,353,,,,,,,,,,,,,,"x14920785","blakeshelton","en",,,"x970049175428706315","Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone a show and I apologize to everyone who had their Saturday night plans to spend it with me and the other Freaks on the “Country Music Freaks” Tour.",,,,,,,,,
"x970055969425281025",2018-03-03 21:59:00,"x27344777","juliedaloiso","Worst of bad US flu season finally over as illnesses decline https://t.co/Jtizx9SHco","Buffer",,,,FALSE,FALSE,0,0,,,"buff.ly/2F8OVWU","https://t.co/Jtizx9SHco","https://buff.ly/2F8OVWU",,,,,,,,,,,"en",,,,,,,,,,,,,
"x970055932263780353",2018-03-03 21:58:51,"x62861527","danikeafan","RT @blakeshelton: Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone…","Twitter for Android",,,,FALSE,TRUE,0,353,,,,,,,,,,,,,,"x14920785","blakeshelton","en",,,"x970049175428706315","Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone a show and I apologize to everyone who had their Saturday night plans to spend it with me and the other Freaks on the “Country Music Freaks” Tour.",,,,,,,,,
"x970055911724208130",2018-03-03 21:58:46,"x4755716790","HassmannElaine","@blakeshelton feel better &amp; take care of yourself, the flu is nothing 2 play with!<U+2764><U+2764><U+2764><U+2764>! https://t.co/gBXSkdJvaI","Twitter for Android",,"x14920785","blakeshelton",TRUE,FALSE,10,5,,,"twitter.com/izzle284/statu…","https://t.co/gBXSkdJvaI","https://twitter.com/izzle284/status/970031910037704704",,,,,,,,,"x14920785","blakeshelton","en","x970031910037704704","Feel better @blakeshelton <f0><U+009F><U+0098><U+00A2><f0><U+009F><U+0098><U+00A2><f0><U+009F><U+0098><U+00B7><f0><U+009F><U+00A4><U+00A7> https://t.co/7tZIvV4YOj",,,,,,,,,,,
"x970055892602273792",2018-03-03 21:58:42,"x116071307","bottlebasket","When your daughter who's had a multi-organ transplant has to be hospitalized for the flu, at least she got to meet Hugh Jackman https://t.co/PnIqvSO5rp https://t.co/s2LB4bjRCK","Twitter for Android",,,,FALSE,FALSE,0,0,,,"pic.twitter.com/PnIqvSO5rp","https://t.co/PnIqvSO5rp","https://twitter.com/bottlebasket/status/949791837581004801/photo/1","http://pbs.twimg.com/media/DXZUq3sVQAEEyPV.jpg","https://t.co/s2LB4bjRCK","https://twitter.com/bottlebasket/status/970055892602273792/photo/1","photo","http://pbs.twimg.com/media/DXZUq3sVQAEEyPV.jpg","https://t.co/s2LB4bjRCK","https://twitter.com/bottlebasket/status/970055892602273792/photo/1",,,,"en",,,,,"https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json","Los Angeles","Los Angeles, CA","city","United States","US",,,"-118.668404 -118.155409 -118.155409 -118.668404 33.704538 33.704538 34.337041 34.337041"
"x970055803951566849",2018-03-03 21:58:21,"x1114640124","terpdemon","RT @blakeshelton: Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone…","Twitter Web Client",,,,FALSE,TRUE,0,353,,,,,,,,,,,,,,"x14920785","blakeshelton","en",,,"x970049175428706315","Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone a show and I apologize to everyone who had their Saturday night plans to spend it with me and the other Freaks on the “Country Music Freaks” Tour.",,,,,,,,,
"x970055740663590912",2018-03-03 21:58:05,"x930831073285611520","zerzanista","hit me with those (preferably herbal) cold/flu remedies, lads, I woke up with a sore throat and have work tonight/tomorrow night. already had some tea w/honey and a bowl of menudo so I think I'm starting on the right foot","Twitter for Android",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970055657490706438",2018-03-03 21:57:46,"x27270468","Peaches8892","@williamlegate We need to talk about the price of medications in general. Big Pharma is killing our pockets; flu recipients can’t afford the meds...Tamiflu is $300 with insurance; $500 without. Why have insurance at all?!?!? My family is going back to leaves and berries to cure our ailments.","Twitter Lite","x969988927930228737","x38029205","williamlegate",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x38029205","williamlegate","en",,,,,,,,,,,,,
"x970055629695012864",2018-03-03 21:57:39,"x2470970948","skrnasus","RT @blakeshelton: Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone…","Twitter for iPhone",,,,FALSE,TRUE,0,353,,,,,,,,,,,,,,"x14920785","blakeshelton","en",,,"x970049175428706315","Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone a show and I apologize to everyone who had their Saturday night plans to spend it with me and the other Freaks on the “Country Music Freaks” Tour.",,,,,,,,,
"x970055619364339712",2018-03-03 21:57:37,"x884825248465596416","JohnAGarnerKP","Flu season is well underway, but it’s not too late to get your flu shot. Our Mobile Health Vehicle is making the rounds throughout our region during March to provide flu shots. See the schedule here. https://t.co/3OKVh9Q6tt https://t.co/9YpRbaMKMN #BeKP https://t.co/SWUQdd9KGh","Dynamic Signal",,,,FALSE,FALSE,0,0,"BeKP",,"k-p.li/2sJtlGq k-p.li/2F98qOZ","https://t.co/3OKVh9Q6tt https://t.co/9YpRbaMKMN","http://k-p.li/2sJtlGq http://k-p.li/2F98qOZ","http://pbs.twimg.com/media/DXZUccIUMAA5OiN.jpg","https://t.co/SWUQdd9KGh","https://twitter.com/JohnAGarnerKP/status/970055619364339712/photo/1","photo","http://pbs.twimg.com/media/DXZUccIUMAA5OiN.jpg","https://t.co/SWUQdd9KGh","https://twitter.com/JohnAGarnerKP/status/970055619364339712/photo/1",,,,"en",,,,,,,,,,,,,
"x970055579392729098",2018-03-03 21:57:27,"x405874317","48hippo","RT @blakeshelton: Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone…","Twitter for iPad",,,,FALSE,TRUE,0,353,,,,,,,,,,,,,,"x14920785","blakeshelton","en",,,"x970049175428706315","Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone a show and I apologize to everyone who had their Saturday night plans to spend it with me and the other Freaks on the “Country Music Freaks” Tour.",,,,,,,,,
"x970055575659732992",2018-03-03 21:57:26,"x788571798979940352","MarthaARay1","RT @TollisonSBlake: Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpo…","Twitter for iPad",,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,"x903067895588159488","TollisonSBlake","en",,,"x970049704175292416","Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone a show and I apologize to everyone who had their Saturday night plans to spend it with me and the other Freaks on the “Country Music Freaks” Tour.",,,,,,,,,
"x970055477005639680",2018-03-03 21:57:03,"x790681675256762372","PhuckItAtl","@D_onFleek It can be. It’s transmitted thru saliva. So if ur kissing in the mouth, or slobbing all on a booty hole... CONGRATS you’ve now contracted the flu virus.","Twitter for iPhone","x970054372934717442","x777190629701025792","D_onFleek",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x777190629701025792","D_onFleek","en",,,,,,,,,,,,,
"x970055464498188295",2018-03-03 21:57:00,"x44339519","SeattleNews360","Flu Still Widespread In Washington, Slows Nationally  https://t.co/rQbDK4gowd","Zapier.com",,,,FALSE,FALSE,0,0,,,"zpr.io/nxJK9","https://t.co/rQbDK4gowd","http://zpr.io/nxJK9",,,,,,,,,,,"en",,,,,,,,,,,,,
"x970055256473128960",2018-03-03 21:56:10,"x415211521","hot4technology","Sick with some sort of stomach flu, but I feel like I've turned a corner for the better. Still feeling weak and wobbly.","Twitterrific",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970055243433218048",2018-03-03 21:56:07,"x2951091564","Stevielea40","@blakeshelton O had it when we attended you concert a couple weeks ago! It’s not fun to have the flu this dies definitely get the best of you on day 2 or 3<U+2639><U+FE0F> Hoping You Feel Better soon sweetie<U+2665><U+FE0F><U+2665><U+FE0F><U+2665><U+FE0F>Love ya B<f0><U+009F><U+0092><U+008B> https://t.co/mv67YDcFQh","Twitter for iPhone","x970049175428706315","x14920785","blakeshelton",FALSE,FALSE,0,0,,,,,,"http://pbs.twimg.com/tweet_video_thumb/DXZUF9uWkAEgmD5.jpg","https://t.co/mv67YDcFQh","https://twitter.com/Stevielea40/status/970055243433218048/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/DXZUF9uWkAEgmD5.jpg","https://t.co/mv67YDcFQh","https://twitter.com/Stevielea40/status/970055243433218048/photo/1",,"x14920785","blakeshelton","en",,,,,,,,,,,,,
"x970055235480838144",2018-03-03 21:56:05,"x881248766757527552","MCSal4","RT @elizabe46406443: @blakeshelton Don't be ""kissin'"" on Trace and giving him the flu. Feel better man!","Twitter Lite",,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,"x861317001192628226 14920785","elizabe46406443 blakeshelton","en",,,"x970051997150908416","@blakeshelton Don't be ""kissin'"" on Trace and giving him the flu. Feel better man!",,,,,,,,,
"x970055230623834112",2018-03-03 21:56:04,"x704576355740987392","knickknackjones","ive got the stomach flu at a rest stop bathroom situated perfectly between rochester and buffalo, AMA","Twitter for iPhone",,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970055092262096896",2018-03-03 21:55:31,"x613546337","Charlie_flu","Bro are u really on spring break if you aren’t wearing college apparel at the airport","Twitter for iPhone",,,,FALSE,FALSE,4,0,,,,,,,,,,,,,,,,"en",,,,,"https://api.twitter.com/1.1/geo/id/5635c19c2b5078d1.json","Virginia","Virginia, USA","admin","United States","US",,,"-83.67529 -75.16644 -75.16644 -83.67529 36.540739 36.540739 39.466012 39.466012"
"x970055023697760256",2018-03-03 21:55:15,"x2259308647","AppleTreeAnt","RT @blakeshelton: Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone…","Twitter for iPhone",,,,FALSE,TRUE,0,353,,,,,,,,,,,,,,"x14920785","blakeshelton","en",,,"x970049175428706315","Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone a show and I apologize to everyone who had their Saturday night plans to spend it with me and the other Freaks on the “Country Music Freaks” Tour.",,,,,,,,,
"x970054945025216517",2018-03-03 21:54:56,"x860551722","tom_donnab","Vet 101: Cats Can Get The Flu Too https://t.co/je1C2YlYTD via @catwisdom101","Twitter for iPad",,,,FALSE,FALSE,0,0,,,"catwisdom101.com/vet-101-cats-c…","https://t.co/je1C2YlYTD","https://catwisdom101.com/vet-101-cats-can-get-the-flu-too/",,,,,,,,,"x555238553","catwisdom101","en",,,,,,,,,,,,,
"x970054928277307398",2018-03-03 21:54:52,"x820702383672094720","harbingeroses","On this episode of My Body Sucks: Do I have a cold or the flu? Why do I feel like death? Why does god hate me?","Twitter for Android",,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970054868642738178",2018-03-03 21:54:38,"x192398666","DersonDawson","Chamam flu de tapetão quando eles usaram esquemas 6 vezes pra nao cair... chamam botafogo de chorão quando são eles que ficam de mimimi sempre que alguém discorda deles e chamam o Vasco de vice quando eles tem muitoooos mais vices que o Vasco... https://t.co/k6qPW08SpV","Twitter Lite",,,,TRUE,FALSE,0,0,,,"twitter.com/consalles/stat…","https://t.co/k6qPW08SpV","https://twitter.com/consalles/status/970042182370459649",,,,,,,,,,,"pt","x970042182370459649","@vinicalixtoCRF Vai tomar no teu cu, choraram pra caralho contra o River e agora quer fazer graca? Vai pra casa do caralho! Por terem torcida grande empurram fama de chorão pro BFR e vice pro Vasco qnd na verdade é seu time imundo que consegue ser os dois e de quebra, SUJO. Mimados do caralho",,,,,,,,,,,
"x970054827844681728",2018-03-03 21:54:28,"x16190105","HalEisner","RT @WILGOREN: Sunday 9a on Fox11 News In Depth: we're talking Oscars, the Flu, and barbershop quartets with @HalEisner @FOXLA nothing to sn…","Twitter for iPhone",,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,"x26619399 16190105 9648652","WILGOREN HalEisner FOXLA","en",,,"x970054653466492928","Sunday 9a on Fox11 News In Depth: we're talking Oscars, the Flu, and barbershop quartets with @HalEisner @FOXLA nothing to sneeze at... the flu -or- the singing https://t.co/Y5qDFf87Vg",,,,,,,,,
"x970054810107031558",2018-03-03 21:54:24,"x931832439701417984","Omubito_kati","And the flu chose now<f0><U+009F><U+00A4><U+00A6><f0><U+009F><U+008F><U+00BE><U+200D><U+2640><U+FE0F><f0><U+009F><U+00A4><U+00A6><f0><U+009F><U+008F><U+00BE><U+200D><U+2640><U+FE0F><f0><U+009F><U+00A4><U+00A6><f0><U+009F><U+008F><U+00BE><U+200D><U+2640><U+FE0F><f0><U+009F><U+0098><U+00AD>kill me while at it","Twitter Web Client",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970054779463524354",2018-03-03 21:54:16,"x305016060","jillott1","RT @blakeshelton: Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone…","Twitter for iPhone",,,,FALSE,TRUE,0,353,,,,,,,,,,,,,,"x14920785","blakeshelton","en",,,"x970049175428706315","Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone a show and I apologize to everyone who had their Saturday night plans to spend it with me and the other Freaks on the “Country Music Freaks” Tour.",,,,,,,,,
"x970054774631665664",2018-03-03 21:54:15,"x3013911902","cumlover24","RT @cumartist: With all the flu's this year I decided to become a doctor! Open up and say ahhhhh https://t.co/pFbxkEcsP5","Twitter for iPhone",,,,FALSE,TRUE,0,124,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/969947348473405441/pu/img/zx3LMGIhlRBab0qZ.jpg","https://t.co/pFbxkEcsP5","https://twitter.com/cumartist/status/969948532231852032/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/969947348473405441/pu/img/zx3LMGIhlRBab0qZ.jpg","https://t.co/pFbxkEcsP5","https://twitter.com/cumartist/status/969948532231852032/video/1",,"x3205692447","cumartist","en",,,"x969948532231852032","With all the flu's this year I decided to become a doctor! Open up and say ahhhhh https://t.co/pFbxkEcsP5",,,,,,,,,
"x970054767970893824",2018-03-03 21:54:14,"x45261535","gasfuel","Flu Has ‘Definitely Peaked’ Nationally; Remains High In Mass. https://t.co/Cqyb0ynDEz","Gasoline News",,,,FALSE,FALSE,0,0,,,"oil.fuelspace.com/2018/03/03/flu…","https://t.co/Cqyb0ynDEz","http://oil.fuelspace.com/2018/03/03/flu-has-definitely-peaked-nationally-remains-high-in-mass/",,,,,,,,,,,"en",,,,,,,,,,,,,
"x970054658994601985",2018-03-03 21:53:48,"x872764734206087169","Crystal74809744","RT @blakeshelton: Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone…","Twitter for iPhone",,,,FALSE,TRUE,0,353,,,,,,,,,,,,,,"x14920785","blakeshelton","en",,,"x970049175428706315","Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone a show and I apologize to everyone who had their Saturday night plans to spend it with me and the other Freaks on the “Country Music Freaks” Tour.",,,,,,,,,
"x970054658042445824",2018-03-03 21:53:47,"x287633300","pornlevine","RT @blakeshelton: Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone…","Twitter for iPhone",,,,FALSE,TRUE,0,353,,,,,,,,,,,,,,"x14920785","blakeshelton","en",,,"x970049175428706315","Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone a show and I apologize to everyone who had their Saturday night plans to spend it with me and the other Freaks on the “Country Music Freaks” Tour.",,,,,,,,,
